what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1350497409494
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1350497409509
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1350497409516
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1350497409527
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1350497409562
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1350497409596
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1350497409697
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1350497409826
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1350497410000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497410580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350497410592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497428771
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1350497429529
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1350497429543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497430039
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1350497430046
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350497430047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497431824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497586970
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350497587635
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1350497589082
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1350497589116
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1350497589117
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1350497589222
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1350497589238
started,bundle,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms",1350497589335
started,bundle,com.android.ide.eclipse.traceview,20.0.3.v201208082019-427395,"com.android.ide.eclipse.traceview",1350497589440
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1350497590521
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497592752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497802321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497804894
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497846433
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1350497847708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497850575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497862135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497863350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497932379
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1350497933205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497933301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497934842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350497941127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498149668
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350498152533
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1350498152685
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1350498152687
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1350498152701
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1350498152701
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1350498152781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498154827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1350498170363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1350498170363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498173817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498174385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498174456
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350498176580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498178972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498739897
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1350498742493
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350498742525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498745300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498810227
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350498811550
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498819201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350498830582
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1350498830651
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1350498830652
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1350498830937
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1350498830947
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1350498831041
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1350498831062
error,log,,,"palette: Failed to find style 'autoCompleteTextViewStyle' in current theme",1350498832517
error,log,,,"palette: Failed to find style 'autoCompleteTextViewStyle' in current theme",1350498832521
error,log,,,"palette: Failed to find style 'autoCompleteTextViewStyle' in current theme",1350498832536
error,log,,,"palette: Failed to find style 'autoCompleteTextViewStyle' in current theme",1350498832541
error,log,,,"palette: Failed to find style 'autoCompleteTextViewStyle' in current theme",1350498832543
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832546
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832548
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832550
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832551
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832553
error,log,,,"palette: Failed to find style 'buttonStyle' in current theme",1350498832555
error,log,,,"palette: Failed to find style 'checkboxStyle' in current theme",1350498832558
error,log,,,"palette: Failed to find style 'checkboxStyle' in current theme",1350498832559
error,log,,,"palette: Failed to find style 'checkboxStyle' in current theme",1350498832561
error,log,,,"palette: Failed to find style 'checkboxStyle' in current theme",1350498832563
error,log,,,"palette: Failed to find style 'textViewStyle' in current theme",1350498832568
error,log,,,"palette: Failed to find style 'textViewStyle' in current theme",1350498832570
error,log,,,"palette: Failed to find style 'textViewStyle' in current theme",1350498832572
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1350498832579
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832592
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832594
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832596
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832598
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832599
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832605
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832606
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832608
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832610
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832611
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832613
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832614
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832616
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832617
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832619
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832621
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832622
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832624
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832625
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832627
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832629
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832630
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832632
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1350498832633
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832634
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832635
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832637
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832639
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832641
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832643
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832645
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832646
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832648
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832650
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832652
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832654
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832659
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832661
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832663
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832665
error,log,,,"palette: Failed to find style 'textViewStyle' in current theme",1350498832667
error,log,,,"palette: Failed to find style 'textViewStyle' in current theme",1350498832669
error,log,,,"",1350498832696
error,log,,,"palette: Failed to find style 'imageButtonStyle' in current theme",1350498832743
error,log,,,"palette: Failed to find style 'imageButtonStyle' in current theme",1350498832876
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832878
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832893
error,log,,,"palette: Failed to find style 'editTextStyle' in current theme",1350498832896
