what,kind,bundleId,bundleVersion,description,time
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499401408
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499401410
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401416
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401417
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401441
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401643
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401645
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401646
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499401648
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499401650
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499401652
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401654
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401655
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499401657
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350499409064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350499409822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499410317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1350499412950
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499413908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499418724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499430115
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499438223
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499444239
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499444241
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499444242
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499444244
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499444246
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499444247
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1350499458613
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350499458613
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350499459846
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350499460109
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1350499460178
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499461906
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499461908
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499461909
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499461911
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499461912
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499461914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350499468914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350499469611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499474008
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499482073
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499482074
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499482075
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482077
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482079
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482080
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482082
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482083
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499482085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1350499497255
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350499501640
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499504567
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499504569
error,log,,,"activity_settings.xml: Failed to find style 'spinnerStyle' in current theme",1350499504572
error,log,,,"activity_settings.xml: Failed to find style 'textViewStyle' in current theme",1350499504575
