what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1350425632155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425632175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425633305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425645797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425697210
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425699140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425872183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350425874823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426093146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426093667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426113670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426115240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426144024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426144944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426177358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426179088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426180518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426181508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426182868
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350426182998
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1350426183108
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1350426183228
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1350426183228
