what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1362684847395
opened,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.ExpressionView",1362684847467
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1362684847504
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362684847517
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1362684848719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684849859
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684854309
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362684857069
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1362684857408
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1362684859344
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1362684859352
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362684860482
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1362684861842
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1362684867724
error,log,,,"No command output when running: 'am start -D -n woni.firefighter.stmk/woni.firefighter.stmk.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device HT05CPL10098",1362684868714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684868824
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684869596
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1362684872258
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1362684873624
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1362684873648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684914405
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1362684915051
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1362684915117
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1362684915140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684915256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684915264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684916208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684916529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684916534
error,log,,,"No command output when running: 'am start -n com.woni.firefighter.noe/com.woni.firefighter.noe.MainActivity -a android.intent.action.MAIN -c android.intent.category.LAUNCHER' on device HT05CPL10098",1362684917621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684917738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684921435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684921441
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362684943827
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362684943925
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1362684944030
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1362684954714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1362684955449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362684957910
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362684958581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362684958583
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362684969667
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362684973122
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362684973185
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362684981774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684984897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684986656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684989121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684989692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684989698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684994634
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684996076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684997251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362684997918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362684997924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685000295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685000709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362685000715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685002294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685002707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362685002713
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.RunLast",1362685009422
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1362685060370
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1362685060370
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1362685060377
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1362685060378
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1362685060450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685080027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685082385
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1362685082392
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1362685086879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685094161
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685094816
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.DebugLast",1362685113229
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1362685116884
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685116905
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1362685118240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685119590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685120211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362685120216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362685304714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685306202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685306891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685307213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685314618
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685315928
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1362685320866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685356238
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685437760
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685439851
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685439851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685456196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685474377
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1362685484772
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685485396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362685486863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362685489135
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362685493066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362685493897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362685494587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362685495045
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1362685498148
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1362685498197
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.open.editor",1362685498217
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685504665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362685506396
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1362685507455
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685510244
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1362685510244
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1362685511369
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685514832
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362685514885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362685516889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362685517651
