what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681734535
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681740661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681740889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362681741849
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362681742058
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1362681743497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1362681743508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681744482
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681744661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362681745888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681746631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681746973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681747265
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681747533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681747814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681748098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681748386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681748643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681760965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681763196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681771214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681804397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681804899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681835236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681837981
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681838596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681839572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681840810
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681840884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681845965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681855951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362681862169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1362681863175
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681870021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681871325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362681874076
